0770MX,-1,2ZF6603286,113772278,8662848574
4002MX,-2,2ZF6603286,113772278,8662848574
4004MX,-1,2ZF6603286,113772278,8662848574
4000MX,-2,2ZF6603286,113772278,8662848574
2641MX,-1,2ZF6603286,113772278,8662848574
1065MX,-1,2ZF6603286,113772278,8662848574
0085MX,-4,2ZF6603286,113772278,8662848574
1019MX,-3,2ZF6603286,113772278,8662848574
759NMX,-1,2ZF6602568,113771029,8662846625
0963MX,-1,2ZF6602568,113771029,8662846625
759NMX,-2,2ZF6601810,113769784,8662846706
030KMX,-1,2ZF6601810,113769784,8662846706
0773MX,-1,2ZF6601810,113769784,8662846706
0413MX,-1,2ZF6601810,113769784,8662846706
1926MX,-1,2T28138330,113782205,8662832780
417UMX,-1,2T28138330,113782205,8662832780
1473MX,-1,2T28138330,113782205,8662832780
0366MX,-1,2T28138330,113782205,8662832780
8796MX,-1,2T28138330,113782205,8662832780
1926MX,-1,2ZF6607671,113779255,8662831122
0766MX,-1,2ZF6607671,113779255,8662831122
4000MX,-1,2ZF6607671,113779255,8662831122
4001MX,-1,2ZF6607671,113779255,8662831122
0413MX,-1,2ZF6607671,113779255,8662831122
0085MX,-3,2ZF6607671,113779255,8662831122
1926MX,-1,2ZF6607405,113778844,8662831166
0963MX,-2,2ZF6607405,113778844,8662831166
0085MX,-2,2ZF6607405,113778844,8662831166
1019MX,-5,2ZF6607405,113778844,8662831166
1155MX,-1,2ZF6607405,113778844,8662831166
2374MX,-1,2T28138191,113781794,8662832920
299A,-20,2T28138191,113781794,8662832920
0413MX,-10,2T28138191,113781794,8662832920
1094MX,-3,2T28138191,113781794,8662832920
1155MX,-3,2T28138191,113781794,8662832920
886NMX,-2,2ZF6593281,113754323,8662848924
1473MX,-1,2ZF6593281,113754323,8662848924
3119MX,-1,2ZF6593281,113754323,8662848924
0884MX,-3,2T28138078,113781426,8662832990
1188MX,-1,2T28138078,113781426,8662832990
1094MX,-2,2T28138078,113781426,8662832990
1019MX,-2,2T28138078,113781426,8662832990
1065MX,-1,50H3896031,113781238,8662830621
1019MX,-1,50H3896031,113781238,8662830621
2648MX,-1,2ZF6606025,113776601,8662831446
0370MX,-1,2ZF6606025,113776601,8662831446
1155MX,-1,2ZF6606025,113776601,8662831446
0364MX,-1,2ZF6589366,113748483,8662832220
3146MX,-2,2ZF6589366,113748483,8662832220
1095MX,-1,2ZF6589366,113748483,8662832220
1094MX,-2,2ZF6589366,113748483,8662832220
2864MX,-1,2ZF6589366,113748483,8662832220
0032MX,-2,2ZF6589366,113748483,8662832220
0065MX,-2,2ZF6589366,113748483,8662832220
3115MX,-1,2ZF6589366,113748483,8662832220
1428MX,-1,2ZF6586987,113744912,8662832334
2631MX,-1,2ZF6586987,113744912,8662832334
4000MX,-1,2ZF6586987,113744912,8662832334
3525MX,-1,2ZF6586987,113744912,8662832334
1019MX,-1,2ZF6586987,113744912,8662832334
1155MX,-3,2ZF6586987,113744912,8662832334
886NMX,-2,2ZF6601948,113769968,8662848821
605894,-2,2ZF6601948,113769968,8662848821
605893,-1,2ZF6601948,113769968,8662848821
605892,-1,2ZF6601948,113769968,8662848821
108NMX,-1,2ZF6601948,113769968,8662848821
1610MX,-3,2ZF6601948,113769968,8662848821
2631MX,-2,2ZF6601948,113769968,8662848821
0079MX,-1,2ZF6601948,113769968,8662848821
973NMX,-1,2ZF6598566,113765301,8662848843
049KMX,-1,2ZF6598566,113765301,8662848843
044KMX,-1,2ZF6598566,113765301,8662848843
0884MX,-1,2ZF6598566,113765301,8662848843
1610MX,-1,2ZF6598566,113765301,8662848843
1428MX,-1,2ZF6598566,113765301,8662848843
0922MX,-1,2ZF6598566,113765301,8662848843
1065MX,-1,2ZF6598566,113765301,8662848843
0884MX,-1,2ZF6608790,113781084,8662831074
2631MX,-1,2ZF6608790,113781084,8662831074
0922MX,-1,2ZF6608790,113781084,8662831074
4001MX,-1,2ZF6608790,113781084,8662831074
3175MX,-1,2ZF6608790,113781084,8662831074
2131MX,-1,2T28137810,113780700,8662833281
0922MX,-1,2T28137810,113780700,8662833281
4000MX,-1,2T28137810,113780700,8662833281
3119MX,-1,2T28137810,113780700,8662833281
2864MX,-1,2T28137810,113780700,8662833281
759NMX,-2,2ZF6593603,113754863,8662846953
2131MX,-1,2ZF6593603,113754863,8662846953
0963MX,-1,2ZF6593603,113754863,8662846953
0085MX,-1,2ZF6593603,113754863,8662846953
1094MX,-1,2ZF6593603,113754863,8662846953
0370MX,-1,2ZF6593603,113754863,8662846953
0565MX,-1,2ZF6593603,113754863,8662846953
1155MX,-1,2ZF6593603,113754863,8662846953
044KMX,-1,2T28127499,113758533,8662833756
0831MX,-1,2T28127499,113758533,8662833756
2631MX,-1,2T28127499,113758533,8662833756
4000MX,-1,2T28127499,113758533,8662833756
0085MX,-1,2T28127499,113758533,8662833756
2131MX,-1,2ZF6601433,113769291,8662831866
1926MX,-1,2ZF6601433,113769291,8662831866
0940MX,-1,2ZF6601433,113769291,8662831866
4002MX,-1,2ZF6601433,113769291,8662831866
1155MX,-1,2ZF6601433,113769291,8662831866
973NMX,-1,2ZF6572301,113720219,7571302841
759NMX,-2,2ZF6572301,113720219,7571302841
0413MX,-1,2ZF6572301,113720219,7571302841
1094MX,-1,2ZF6572301,113720219,7571302841
0884MX,-1,50H3896030,113781307,8662830945
298A,-10,50H3896030,113781307,8662830945
3146MX,-2,50H3896030,113781307,8662830945
9947MX,-5,50H3896030,113781307,8662830945
1019MX,-1,50H3896030,113781307,8662830945
044KMX,-1,2T28138000,113781214,8662833141
1610MX,-1,2T28138000,113781214,8662833141
2131MX,-1,2T28138000,113781214,8662833141
0831MX,-1,2T28138000,113781214,8662833141
2631MX,-2,2T28138000,113781214,8662833141
0964MX,-1,2T28138000,113781214,8662833141
4004MX,-1,2T28138000,113781214,8662833141
4000MX,-1,2T28138000,113781214,8662833141
3525MX,-1,2T28138000,113781214,8662833141
0085MX,-1,2T28138000,113781214,8662833141
2364MX,-1,2ZF6567134,113711813,8662832673
4007MX,-3,2ZF6567134,113711813,8662832673
0366MX,-1,2ZF6567134,113711813,8662832673
0085MX,-2,2ZF6567134,113711813,8662832673
049KMX,-1,2T28137783,113780672,8662833421
0964MX,-3,2T28137783,113780672,8662833421
3119MX,-3,2T28137783,113780672,8662833421
1188MX,-1,2T28137783,113780672,8662833421
2864MX,-3,2T28137783,113780672,8662833421
759NMX,-2,2ZF6577898,113728903,7571302852
0565MX,-1,2ZF6577898,113728903,7571302852
1065MX,-4,2ZF6533725,113643153,8662832684
0085MX,-1,2ZF6533725,113643153,8662832684
0884MX,-2,2ZF6590703,113750511,8662832172
1065MX,-18,2ZF6590703,113750511,8662832172
0772MX,-1,2T28137982,113781162,8662833255
0770MX,-1,2T28137982,113781162,8662833255
0766MX,-1,2T28137982,113781162,8662833255
0884MX,-1,2ZF6598849,113765646,8662832010
2631MX,-1,2ZF6598849,113765646,8662832010
2644MX,-1,2ZF6598849,113765646,8662832010
1926MX,-1,2ZF6603120,113771959,8662848655
3525MX,-1,2ZF6603120,113771959,8662848655
0085MX,-1,2ZF6603120,113771959,8662848655
2864MX,-1,2ZF6603120,113771959,8662848655
1019MX,-1,2ZF6603120,113771959,8662848655
024KMX,-1,2ZF6598475,113765200,8662832054
011KMX,-1,2ZF6598475,113765200,8662832054
2364MX,-1,2ZF6598475,113765200,8662832054
2374MX,-1,2ZF6598475,113765200,8662832054
1412MX,-1,2ZF6598475,113765200,8662832054
1841MX,-1,2ZF6598475,113765200,8662832054
0964MX,-1,2ZF6598475,113765200,8662832054
0065MX,-1,2ZF6598475,113765200,8662832054
759NMX,-2,2ZF6586301,113743839,8662847060
1155MX,-2,2ZF6586301,113743839,8662847060
0884MX,-1,2ZF6606845,113777944,8662831380
2131MX,-1,2ZF6606845,113777944,8662831380
1926MX,-1,2ZF6606845,113777944,8662831380
2631MX,-2,2ZF6606845,113777944,8662831380
4000MX,-1,2ZF6606845,113777944,8662831380
2641MX,-1,2ZF6606845,113777944,8662831380
1094MX,-2,2ZF6601831,113770011,8662831752
973NMX,-1,2ZF6607022,113778248,8662848530
3119MX,-1,2ZF6607022,113778248,8662848530
759NMX,-2,2ZF6602473,113770916,8662846673
1065MX,-1,2ZF6602473,113770916,8662846673
759NMX,-1,2ZF6607402,113778826,8662846312
417UMX,-1,2ZF6607402,113778826,8662846312
299A,-10,2ZF6607402,113778826,8662846312
0770MX,-1,2ZF6607402,113778826,8662846312
0766MX,-1,2ZF6607402,113778826,8662846312
759NMX,-1,2ZF6570013,113716678,8662847815
0884MX,-1,2ZF6570013,113716678,8662847815
N764MX,-1,2ZF6570013,113716678,8662847815
1926MX,-1,2ZF6570013,113716678,8662847815
1841MX,-1,2ZF6570013,113716678,8662847815
2631MX,-1,2ZF6570013,113716678,8662847815
1610MX,-2,2ZF6585929,113743411,8662832393
2131MX,-2,2ZF6585929,113743411,8662832393
2555MX,-1,2ZF6585929,113743411,8662832393
2631MX,-3,2ZF6585929,113743411,8662832393
0963MX,-2,2ZF6585929,113743411,8662832393
3525MX,-1,2ZF6585929,113743411,8662832393
1019MX,-2,2ZF6585929,113743411,8662832393
759NMX,-2,2ZF6605560,113775854,8662846474
9947MX,-5,2ZF6605560,113775854,8662846474
605894,-2,2ZF6602555,113771045,8662848740
605893,-1,2ZF6602555,113771045,8662848740
605892,-1,2ZF6602555,113771045,8662848740
108NMX,-1,2ZF6602555,113771045,8662848740
1428MX,-1,2ZF6602555,113771045,8662848740
2631MX,-1,2ZF6602555,113771045,8662848740
0085MX,-1,2ZF6602555,113771045,8662848740
605894,-2,2ZF6607322,113778726,8662848434
605893,-1,2ZF6607322,113778726,8662848434
605892,-1,2ZF6607322,113778726,8662848434
108NMX,-1,2ZF6607322,113778726,8662848434
973NMX,-1,2ZF6596962,113760232,8662848891
3123MX,-2,2ZF6596962,113760232,8662848891
759NMX,-2,2ZF6536249,113646629,8662847970
0963MX,-1,2ZF6536249,113646629,8662847970
759NMX,-2,2ZF6605227,113775345,8662846522
2631MX,-5,2ZF6605227,113775345,8662846522
2864MX,-2,2ZF6605227,113775345,8662846522
1019MX,-2,2ZF6605227,113775345,8662846522
2631MX,-1,2T28135503,113774652,8662833642
0922MX,-1,2T28135503,113774652,8662833642
3176MX,-1,2T28135503,113774652,8662833642
2648MX,-1,2ZF6603688,113772906,8662831726
2374MX,-1,2ZF6603688,113772906,8662831726
4004MX,-1,2ZF6603688,113772906,8662831726
4000MX,-1,2ZF6603688,113772906,8662831726
0085MX,-2,2ZF6603688,113772906,8662831726
1019MX,-2,2ZF6603688,113772906,8662831726
3115MX,-1,2ZF6603688,113772906,8662831726
759NMX,-1,2ZF6584932,113741957,8662847152
0413MX,-2,2ZF6584932,113741957,8662847152
1065MX,-1,2ZF6584932,113741957,8662847152
N764MX,-1,2ZF6607730,113779342,8662848025
2631MX,-2,2ZF6605995,113776572,8662831494
0964MX,-1,2ZF6605995,113776572,8662831494
0085MX,-1,2ZF6605995,113776572,8662831494
973NMX,-1,2ZF6607016,113778241,8662846242
759NMX,-1,2ZF6607016,113778241,8662846242
1155MX,-3,2ZF6607016,113778241,8662846242
973NMX,-1,2ZF6575396,113725275,8662849042
298A,-10,2ZF6575396,113725275,8662849042
299A,-10,2ZF6575396,113725275,8662849042
9947MX,-5,2ZF6575396,113725275,8662849042
1155MX,-2,2ZF6575396,113725275,8662849042
N972MX,-5,2T28137066,113778675,8662833550
1610MX,-1,2T28137066,113778675,8662833550
1061MX,-1,2T28137066,113778675,8662833550
2631MX,-1,2T28137066,113778675,8662833550
0964MX,-1,2T28137066,113778675,8662833550
4000MX,-2,2T28137066,113778675,8662833550
0565MX,-1,2T28137066,113778675,8662833550
3175MX,-1,2T28137066,113778675,8662833550
0065MX,-1,2T28137066,113778675,8662833550
3115MX,-1,2T28137066,113778675,8662833550
973NMX,-1,2ZF6596486,113759494,8662846754
759NMX,-2,2ZF6596486,113759494,8662846754
N972MX,-10,2ZF6596486,113759494,8662846754
0766MX,-1,2ZF6596486,113759494,8662846754
0413MX,-3,2ZF6596486,113759494,8662846754
9947MX,-10,2ZF6596486,113759494,8662846754
1094MX,-3,2T28134330,113771596,8662833690
1155MX,-3,2T28134330,113771596,8662833690
973NMX,-1,2ZF6603427,113772453,8662846566
759NMX,-2,2ZF6603427,113772453,8662846566
417UMX,-2,2ZF6603427,113772453,8662846566
1061MX,-1,2ZF6586856,113744717,8662848972
K690MX,-1,2ZF6586856,113744717,8662848972
0032MX,-1,2ZF6607380,113778822,8662848375
0413MX,-1,2ZF6607380,113778822,8662848375
0565MX,-1,2ZF6607380,113778822,8662848375
0773MX,-1,2ZF6607380,113778822,8662848375
0884MX,-1,2ZF6607380,113778822,8662848375
3150MX,-1,2ZF6607380,113778822,8662848375
N764MX,-1,2ZF6607380,113778822,8662848375
